Date,BTC_close,BTC_open,BTC_high,BTC_low
11/12/16,715.7725,714.57125,718.2725,713.0675
11/13/16,694.72125,715.7725,715.7725,693.5675
11/14/16,704.62125,694.72125,704.65,686.0225
11/15/16,711.39625,704.62125,713.0725,698.5175
11/16/16,710.9275,711.39625,716.215,709.3275
11/17/16,745.92625,710.9275,746.36375,710.6725
11/18/16,738.665,745.92625,752.0375,731.9825
11/19/16,748.8075,738.665,751.1375,737.915
11/20/16,752.5525,748.8075,754.54625,740.13375
11/21/16,730.365,752.5525,753.765,713.13
11/22/16,734.84,730.365,738.62875,728.015
11/23/16,745.97875,734.84,750.80125,734.55
11/24/16,739.81875,745.97875,746.575,732.20875
11/25/16,730.3125,739.81875,740.87625,727.9875
11/26/16,737.4025,730.3125,738.51375,728.38125
11/27/16,727.445,737.4025,738.155,724.1275
11/28/16,731.9,727.445,735.405,727.43875
11/29/16,731.12625,731.9,734.1425,729.4725
11/30/16,731.64,731.12625,734.43375,728.60375
12/1/16,744.1025,731.64,744.47,730.71125
12/2/16,766.5925,744.1025,767.105,744.1025
12/3/16,769.915,766.5925,778.1425,763.83875
12/4/16,764.3575,769.915,770.12125,757.835
12/5/16,760.1,764.3575,767.24125,759.91875
12/6/16,754.82625,760.1,760.40625,745.6975
12/7/16,758.35375,754.82625,759.89,751.95625
12/8/16,763.23625,758.35375,768.31875,752.165
12/9/16,766.8725,763.23625,771.42,762.7025
12/10/16,773.2825,766.8725,773.3225,766.33
12/11/16,765.9525,773.2825,775.08625,764.3675
12/12/16,769.8275,765.9525,769.86375,763.31625
12/13/16,774.38625,769.8275,788.48625,766.9025
12/14/16,778.35625,774.38625,781.585,771.5475
12/15/16,776.9825,778.35625,779.605,771.3925
12/16/16,776.415,776.9825,778.2175,772.7675
12/17/16,786.9725,776.415,790.83875,775.50125
12/18/16,789.24625,786.9725,790.30375,785.57375
12/19/16,791,789.24625,791.16,785.2375
12/20/16,789.2325,791,792.2825,788.65625
12/21/16,805.79625,789.2325,806.1975,788.44875
12/22/16,842.63875,805.79625,842.96625,805.14875
12/23/16,910.9325,842.63875,910.9325,842.17875
12/24/16,910.2475,910.9325,918.94875,878.91
12/25/16,870.13125,910.2475,916.55625,869.47
12/26/16,905.45625,870.13125,909.84625,858.03625
12/27/16,900.36625,905.45625,906.88875,893.62125
12/28/16,948.89875,900.36625,949.80625,900.02625
12/29/16,971.645,948.89875,982.86875,947.03
12/30/16,954.84375,971.645,977.7925,949.61875
12/31/16,952.455,954.84375,964.72625,928.9875
1/1/17,964.325,952.455,968.485,949.08625
1/2/17,1009.97375,964.325,1011.525,963.53
1/3/17,1028.33375,1009.97375,1034.105,998.62125
1/4/17,1047.09999,1028.33375,1048.12375,1013.3775
1/5/17,1140.385,1047.09999,1141.9975,1047.06375
1/6/17,985.93875,1140.385,1153.02,887.46625
1/7/17,837.83625,985.93875,990.37125,821.655
1/8/17,923.52375,837.83625,923.7475,816.36375
1/9/17,889.33875,923.52375,942.0625,878.10125
1/10/17,905.22625,889.33875,911.99625,881.1575
1/11/17,910.60625,905.22625,914.02375,897.57375
1/12/17,772.66125,910.60625,919.55875,747.49625
1/13/17,784.89375,772.66125,828.08875,746.685
1/14/17,820.68875,784.89375,839.23,774.35875
1/15/17,821.19625,820.68875,835.555,810.6425
1/16/17,830.74,821.19625,834.7025,810.21625
1/17/17,848.58125,830.74,848.58125,820.91625
1/18/17,890.29375,848.58125,914.8025,848.58125
1/19/17,888.0625,890.29375,901.83375,848.60875
1/20/17,896.16375,888.0625,905.4225,884.185
1/21/17,920.58875,896.16375,921.18125,882.29625
1/22/17,934.7775,920.58875,936.2525,912.0725
1/23/17,920.365,934.7775,936.7525,893.0075
1/24/17,912.2125,920.365,926.9975,891.405
1/25/17,898.55,912.2125,922.1475,884.78875
1/26/17,901.05,898.55,901.48,888.01875
1/27/17,912.84375,901.05,919.1325,896.2825
1/28/17,919.795,912.84375,921.56875,909.4
1/29/17,920.82875,919.795,922.06125,917.82125
1/30/17,916.91125,920.82875,921.50875,912.955
1/31/17,921.35125,916.91125,921.8175,915.77
2/1/17,973.065,921.35125,978.185,920.64875
2/2/17,982.8275,973.065,992.41875,964.4075
2/3/17,1020.09,982.8275,1020.12375,982.33375
2/4/17,1011.215,1020.09,1024.1425,995.87
2/5/17,1029.40124,1011.215,1040.08625,1004.3775
2/6/17,1019.3125,1029.40124,1030.33625,1006.51875
2/7/17,1029.40875,1019.3125,1030.405,1018.23
2/8/17,1067.70875,1029.40875,1067.79625,1029.40875
2/9/17,1072.205,1067.70875,1072.22875,1018.19125
2/10/17,974.95875,1072.205,1077.7625,942.45375
2/11/17,997.2275,974.95875,1000.98625,954.27625
2/12/17,1004.71375,997.2275,1015.99625,997.2275
2/13/17,1004.85375,1004.71375,1008.49,997.45625
2/14/17,994.58,1004.85375,1007.28,976.28875
2/15/17,1003.59,994.58,1016.445,987.33125
2/16/17,1018.41125,1003.59,1021.98375,1001.00375
2/17/17,1038.86625,1018.41125,1041.52375,1016.995
2/18/17,1058.315,1038.86625,1058.60375,1027.9875
2/19/17,1052.84375,1058.315,1066.83625,1051.02
2/20/17,1046.66249,1052.84375,1061.3175,1045.30874
2/21/17,1079.5825,1046.66249,1084.50375,1046.66249
2/22/17,1112.86375,1079.5825,1126.48625,1079.3475
2/23/17,1122.515,1112.86375,1132.51,1101.9
2/24/17,1193.501,1122.515,1193.961,1120.73
2/25/17,1182.429,1193.501,1206.596,1101.385
2/26/17,1139.848,1182.429,1184.183,1126.26
2/27/17,1189.366,1139.848,1192.252,1139.795
2/28/17,1189.94699,1189.366,1210.156,1173.095
3/1/17,1193.611,1189.94699,1198.163,1179.97
3/2/17,1221.05,1193.611,1233.298,1187.33199
3/3/17,1269.776,1221.05,1284.334,1216.03
3/4/17,1285.376,1269.776,1293.469,1258.487
3/5/17,1260.668,1285.376,1287.61,1239.568
3/6/17,1273.24699,1260.668,1280.579,1245.911
3/7/17,1280.30499,1273.24699,1285.181,1268.809
3/8/17,1206.357,1280.30499,1280.427,1188.174
3/9/17,1153.06,1206.357,1225.5,1135.086
3/10/17,1200.557,1153.06,1208.63899,1147.435
3/11/17,1147.625,1200.557,1325.81299,1022.68
3/12/17,1186.351,1147.625,1200.383,1146.877
3/13/17,1235.553,1186.351,1237.781,1178.066
3/14/17,1242.806,1235.553,1247.261,1216.20699
3/15/17,1245.892,1242.806,1257.797,1227.108
3/16/17,1247.67099,1245.892,1260.62999,1245.099
3/17/17,1126.08199,1247.67099,1248.29199,1103.531
3/18/17,1062.07,1126.08199,1164.222,1057.345
3/19/17,1000.24599,1062.07,1094.412,944.113
3/20/17,1036.226,1000.24599,1058.91,977.506
3/21/17,1065.481,1036.226,1065.50599,1015.041
3/22/17,1091.333,1065.481,1119.074,1063.69699
3/23/17,1036.099,1091.333,1101.028,990.705
3/24/17,1013.844,1036.099,1053.241,1012.245
3/25/17,921.808,1013.844,1014.601,920.576
3/26/17,962.508,921.808,972.271,891.511
3/27/17,968.293,962.508,998.56,946.522
3/28/17,1035.32199,968.293,1042.901,965.455
3/29/17,1011.969,1035.32199,1064.52,1010.04699
3/30/17,1041.374,1011.969,1056.89799,1011.315
3/31/17,1048.86299,1041.374,1051.473,1023.187
4/1/17,1077.557,1048.86299,1087.727,1040.614
4/2/17,1082.37,1077.557,1103.528,1069.78199
4/3/17,1140.037,1082.37,1140.037,1077.59099
4/4/17,1148.092,1140.037,1155.714,1120.597
4/5/17,1139.86,1148.092,1161.361,1125.827
4/6/17,1150.685,1139.86,1151.20699,1113.077
4/7/17,1177.284,1150.685,1202.82199,1149.209
4/8/17,1196.896,1177.284,1202.037,1176.375
4/9/17,1187.03299,1196.896,1196.896,1170.579
4/10/17,1213.801,1187.03299,1218.239,1178.396
4/11/17,1206.74,1213.801,1219.056,1202.78299
4/12/17,1226.896,1206.74,1232.155,1204.364
4/13/17,1216.269,1226.896,1226.927,1213.655
4/14/17,1187.136,1216.269,1219.007,1154.9
4/15/17,1186.10899,1187.136,1197.391,1169.893
4/16/17,1189.55,1186.10899,1199.71,1178.094
4/17/17,1184.2,1189.55,1190.96499,1178.19599
4/18/17,1211.73799,1184.2,1211.73799,1181.78299
4/19/17,1218.666,1211.73799,1222.358,1211.233
4/20/17,1227.981,1218.666,1232.858,1209.183
4/21/17,1261.702,1227.981,1264.665,1227.679
4/22/17,1255.25125,1261.702,1275.053,1247.7925
4/23/17,1232.7575,1255.25125,1255.905,1220
4/24/17,1243.43,1232.7575,1250.455,1230.68374
4/25/17,1251.5775,1243.43,1251.5775,1240.11999
4/26/17,1269.69625,1251.5775,1270.7275,1248.7425
4/27/17,1289.7475,1269.69625,1307.27875,1269.43
4/28/17,1335.825,1289.7475,1343.5925,1289.4925
4/29/17,1319.7,1335.825,1338.9875,1282.93249
4/30/17,1311.58874,1319.7,1333.375,1311.25125
5/1/17,1370.79,1311.58874,1371.20625,1308.7425
5/2/17,1416.61,1370.79,1426.63375,1350.005
5/3/17,1448.88625,1416.61,1466.88125,1408.54
5/4/17,1506.7725,1448.88625,1507.51,1431.18125
5/5/17,1543.31,1506.7725,1594.62625,1442.73125
5/6/17,1536.1525,1543.31,1591.9675,1491.675
5/7/17,1554.6025,1536.1525,1555.225,1517.65
5/8/17,1564.065,1554.6025,1572.55375,1525.895
5/9/17,1644.72875,1564.065,1655.7875,1564.065
5/10/17,1695.83125,1644.72875,1753.595,1641.0625
5/11/17,1748.35375,1695.83125,1764.21,1690.39875
5/12/17,1774.52,1748.35375,1839.23125,1748.07
5/13/17,1634.6075,1774.52,1799.495,1587.69375
5/14/17,1774.805,1634.6075,1784.83625,1624.56125
5/15/17,1747.04375,1774.805,1793.7325,1740.2
5/16/17,1665.0325,1747.04375,1747.04375,1652.15625
5/17/17,1744.44125,1665.0325,1753.0375,1657.10875
5/18/17,1796.89625,1744.44125,1823.555,1744.44125
5/19/17,1913.13875,1796.89625,1918.3275,1795.7775
5/20/17,1983.97875,1913.13875,1993.12375,1909.23125
5/21/17,2074.69625,1983.97875,2074.69625,1964.975
5/22/17,2114.98875,2074.69625,2115.59125,2001.145
5/23/17,2196.66874,2114.98875,2289.2075,2062.30249
5/24/17,2348.55249,2196.66874,2356.405,2174.49375
5/25/17,2581.85375,2348.55249,2593.36666,2310.42625
5/26/17,2460.95375,2581.85375,2791.695,2298.48999
5/27/17,2232.2875,2460.95375,2639.905,2067.0975
5/28/17,2234.83374,2232.2875,2250.1475,1908.99125
5/29/17,2195.785,2234.83374,2320.8175,2135.0025
5/30/17,2315.73625,2195.785,2339.725,2157.34499
5/31/17,2170.98124,2315.73625,2329.63625,2152.9225
6/1/17,2402.125,2170.98124,2414.515,2162.22625
6/2/17,2477.1725,2402.125,2489.9775,2361.74125
6/3/17,2475.2975,2477.1725,2524.80625,2418.9325
6/4/17,2526.31125,2475.2975,2593.64,2448.04374
6/5/17,2605.125,2526.31125,2607.92999,2494.29125
6/6/17,2855.03,2605.125,2911.86,2582.375
6/7/17,2900.8525,2855.03,2967.47625,2742.335
6/8/17,2737.9025,2900.8525,2911.93875,2625.085
6/9/17,2826.03875,2737.9025,2864.365,2712.68875
6/10/17,2846.00625,2826.03875,2874.69625,2794.0625
6/11/17,2910.33625,2846.00625,2943.6325,2821.525
6/12/17,3007.0125,2910.33625,3025.4725,2894.01
6/13/17,2697.0775,3007.0125,3041.35833,2525.23875
6/14/17,2780.1825,2697.0775,2802.9475,2696.4575
6/15/17,2518.54875,2780.1825,2828.8825,2385.03125
6/16/17,2438.61749,2518.54875,2522.3075,2185.96124
6/17/17,2520.78375,2438.61749,2559.18874,2433.9475
6/18/17,2680.1025,2520.78375,2707.06,2510.93874
6/19/17,2611.67999,2680.1025,2680.1025,2522.3225
6/20/17,2667.5475,2611.67999,2691.57375,2555.10375
6/21/17,2805.0975,2667.5475,2822.63375,2636.05875
6/22/17,2702.00375,2805.0975,2828.94375,2661.31125
6/23/17,2763.29125,2702.00375,2783.75875,2643.75875
6/24/17,2740.5925,2763.29125,2780.27,2726.04125
6/25/17,2598.15875,2740.5925,2764.0375,2556.8225
6/26/17,2630.59499,2598.15875,2696.88625,2530.63125
6/27/17,2513.42999,2630.59499,2633.1075,2387.63749
6/28/17,2556.1675,2513.42999,2597.27625,2332.60125
6/29/17,2591.2675,2556.1675,2619.23625,2498.9325
6/30/17,2547.3225,2591.2675,2620.84375,2530.12125
7/1/17,2479.05499,2547.3225,2581.74125,2471.7925
7/2/17,2424.69875,2479.05499,2547.0475,2396.01249
7/3/17,2513.74125,2424.69875,2551.065,2410.4725
7/4/17,2640.06125,2513.74125,2648.85624,2510.3225
7/5/17,2588.67875,2640.06125,2659.78875,2583.3525
7/6/17,2634.17375,2588.67875,2648.67999,2560.85
7/7/17,2598.57,2634.17375,2638.09875,2591.9825
7/8/17,2514.3625,2598.57,2603.47125,2482.77124
7/9/17,2586.0425,2514.3625,2588.38125,2506.30375
7/10/17,2524.12624,2586.0425,2590.7525,2510.28625
7/11/17,2352.265,2524.12624,2541.55625,2314.0775
7/12/17,2292.91375,2352.265,2428.15749,2272.31625
7/13/17,2437.55375,2292.91375,2448.505,2292.41874
7/14/17,2337.67875,2437.55375,2437.55375,2327.72875
7/15/17,2109.37375,2337.67875,2372.83374,2105.24375
7/16/17,2045.5725,2109.37375,2151.72875,1971.28375
7/17/17,1986.9425,2045.5725,2055.7475,1836.92
7/18/17,2189.23999,1986.9425,2246.11749,1986.9425
7/19/17,2354.8925,2189.23999,2407.18874,2177.99375
7/20/17,2349.355,2354.8925,2413.485,2258.1125
7/21/17,2740.56875,2349.355,2946.36,2332.35375
7/22/17,2738.775,2740.56875,2814.5075,2639.31374
7/23/17,2831.67875,2738.775,2875.7775,2725.06625
7/24/17,2772.3675,2831.67875,2836.3775,2670.76125
7/25/17,2768.8025,2772.3675,2813.96875,2720.71125
7/26/17,2540.20874,2768.8025,2796.92125,2485.185
7/27/17,2570.195,2540.20874,2577.05875,2433.83125
7/28/17,2699.72125,2570.195,2749.99875,2554.37
7/29/17,2719.69,2699.72125,2833.2375,2682.87
7/30/17,2714.70375,2719.69,2780.2075,2693.95875
7/31/17,2718.6175,2714.70375,2753.33125,2615.8075
8/1/17,2867.65375,2718.6175,2902.37125,2706.8225
8/2/17,2739.70875,2867.65375,2925.03375,2670.16333
8/3/17,2740.07125,2739.70875,2765.5525,2681.46875
8/4/17,2811.71,2740.07125,2824.38,2731.19625
8/5/17,3123.41125,2811.71,3167.555,2797.1175
8/6/17,3254.71,3123.41125,3360.86625,3104.16875
8/7/17,3274.6375,3254.71,3325.96625,3190.18625
8/8/17,3474.7625,3274.6375,3476.81875,3258.405
8/9/17,3416.185,3474.7625,3525.0375,3376.37
8/10/17,3364.41125,3416.185,3442.98875,3280.325
8/11/17,3451.8525,3364.41125,3474.335,3357.67125
8/12/17,3705.43,3451.8525,3741.33125,3451.8525
8/13/17,4104.015,3705.43,4162.5725,3701.83375
8/14/17,4036.7575,4104.015,4225.4025,3890.005
8/15/17,4462.67625,4036.7575,4483.54749,4036.7575
8/16/17,4118.9025,4462.67625,4470.34375,3892.72
8/17/17,4322.42125,4118.9025,4440.76124,3985.23375
8/18/17,4311.685,4322.42125,4522.13,4225.5
8/19/17,4180.23875,4311.685,4407.79625,4040.05375
8/20/17,4139.38125,4180.23875,4235.06499,4033.53625
8/21/17,4110.94125,4139.38125,4218.21125,4101.06125
8/22/17,3911.27625,4110.94125,4142.63875,3884.6225
8/23/17,4162.79249,3911.27625,4197.76124,3687.27625
8/24/17,4178.75625,4162.79249,4299.96875,4130.925
8/25/17,4396.03125,4178.75625,4420.35999,4165.77375
8/26/17,4359.9025,4396.03125,4496.29249,4320.22
8/27/17,4381.39625,4359.9025,4439.29125,4309.3125
8/28/17,4340.46,4381.39625,4416.0225,4340.46
8/29/17,4442.6575,4340.46,4455.04625,4239.01124
8/30/17,4664.64375,4442.6575,4703.41749,4400.15874
8/31/17,4676.1425,4664.64375,4707.5525,4545.5375
9/1/17,4783.17,4676.1425,4808.12125,4654.07
9/2/17,4864.285,4783.17,5013.9075,4726.74374
9/3/17,4672.56875,4864.285,4902.26124,4529.37125
9/4/17,4593.1825,4672.56875,4749.02875,4481.5225
9/5/17,4160.535,4593.1825,4594.5775,4037.49875
9/6/17,4517.57,4160.535,4529.58875,4111.97124
9/7/17,4543.1025,4517.57,4666.46625,4517.57
9/8/17,4628.6025,4543.1025,4691.97999,4506.6625
9/9/17,4280.975,4628.6025,4698.73125,4151.6425
9/10/17,4194.21875,4280.975,4394.51624,4161.9725
9/11/17,4307.82625,4194.21875,4334.5075,3976.46125
9/12/17,4295.76124,4307.82625,4310.79125,4108.475
9/13/17,3944.58375,4295.76124,4368.22,3944.58375
9/14/17,3817.0575,3944.58375,4053.3225,3766.36
9/15/17,3358.10875,3817.0575,3896.7925,3209.43875
9/16/17,3772.68375,3358.10875,3806.57875,2951.1525
9/17/17,3608.595,3772.68375,3874.62625,3551.75875
9/18/17,3764.6175,3608.595,3803.4125,3484.80125
9/19/17,3976.3875,3764.6175,4080.4975,3753.3775
9/20/17,3863.18625,3976.3875,4026.57,3847.35375
9/21/17,3827.685,3863.18625,4021.46,3813.225
9/22/17,3690.99125,3827.685,3890.98,3584.59125
9/23/17,3612.1625,3690.99125,3748.705,3519.07125
9/24/17,3772.8475,3612.1625,3810.5375,3612.1625
9/25/17,3753.435,3772.8475,3775.7775,3627.52625
9/26/17,3920.99125,3753.435,3970.2575,3752.46875
9/27/17,3939.515,3920.99125,3968.53625,3865.23125
9/28/17,4220.28,3939.515,4228.085,3930.91125
9/29/17,4062.20375,4220.28,4278.77625,4027.04125
9/30/17,4207.825,4062.20375,4227.43875,4035.7075
10/1/17,4300.55125,4207.825,4366.805,4205.00375
10/2/17,4414.1775,4300.55125,4431.32125,4261.34624
10/3/17,4424.4725,4414.1775,4462.00625,4376.085
10/4/17,4307.555,4424.4725,4426.06125,4246.29
10/5/17,4186.78374,4307.555,4345.28374,4179.41875
10/6/17,4325.23625,4186.78374,4355.89375,4150.7575
10/7/17,4370.16875,4325.23625,4417.45125,4316.85999
10/8/17,4446.17249,4370.16875,4461.66,4330.28374
10/9/17,4624.34875,4446.17249,4625.22,4419.19375
10/10/17,4789.30125,4624.34875,4870.04125,4554.0275
10/11/17,4741.70875,4789.30125,4909.18124,4726.28
10/12/17,4858.60499,4741.70875,4882.695,4730.87875
10/13/17,5728.5475,4858.60499,5856.09875,4843.695
10/14/17,5666.97875,5728.5475,5813.26875,5432.3525
10/15/17,5779.07375,5666.97875,5844.77125,5570.04
10/16/17,5607.01,5779.07375,5796.2425,5439.9825
10/17/17,5643.55375,5607.01,5789.795,5569.3075
10/18/17,5495.03875,5643.55375,5685.35,5461.02625
10/19/17,5627.08625,5495.03875,5639.68625,5109.7
10/20/17,5686.52625,5627.08625,5735.155,5544.70375
10/21/17,6098.115,5686.52625,6112.18875,5611.1175
10/22/17,5949.07875,6098.115,6183.9825,5886.65125
10/23/17,5969.795,5949.07875,6031.74625,5733.01875
10/24/17,5649.005,5969.795,6050.20375,5564.77375
10/25/17,5550.85875,5649.005,5769.27,5374.5975
10/26/17,5776.87875,5550.85875,5784.57625,5430.75
10/27/17,5923.70625,5776.87875,5995.92625,5695.33125
10/28/17,5737.1025,5923.70625,5926.64,5691.7575
10/29/17,5741.7225,5737.1025,5806.9225,5667.34875
10/30/17,6151.325,5741.7225,6306.5775,5733.85625
10/31/17,6130.56375,6151.325,6218.48875,6026.68875
11/1/17,6424.515,6130.56375,6458.26625,6089.47375
11/2/17,6879.365,6424.515,6922.9,6357.91
11/3/17,7199.2375,6879.365,7355.35,6798.3975
11/4/17,7210.46875,7199.2375,7454.03875,6994.8775
11/5/17,7376.7425,7210.46875,7503.71875,7100.51125
11/6/17,7231.93,7376.7425,7601.535,7202.47125
11/7/17,7123.89375,7231.93,7423.05875,6932.42875
11/8/17,7356.50625,7123.89375,7377.9625,6978.5875
11/9/17,7342.82375,7356.50625,7879.06,7095.42375
11/10/17,7250.77,7342.82375,7439.385,7058.35125
11/11/17,6773.695,7250.77,7305.295,6422.975
11/12/17,6075.30125,6773.695,6806.04375,6062.08625
11/13/17,5969.13,6075.30125,6466.46,5507.29
11/14/17,6666.27125,5969.13,6770.37,5949.5025
11/15/17,6867.42625,6666.27125,6910.2475,6442.4
11/16/17,7259.3,6867.42625,7336.80125,6798.9325
11/17/17,7924.1825,7259.3,7998.39625,7172.755
11/18/17,7598.2775,7924.1825,7984.68375,7460.11125
11/19/17,7787.45625,7598.2775,7848.94125,7546.33375
11/20/17,7954.7675,7787.45625,8101.91,7678.375
11/21/17,7879.06,7954.7675,8286.17375,7818.5025
11/22/17,8150.6325,7879.06,8362.3025,7828.535
11/23/17,8208.75375,8150.6325,8294.495,8095.08125
11/24/17,8094.445,8208.75375,8264.3875,7892.68
11/25/17,8190.87125,8094.445,8333.17375,8025.19625
11/26/17,8851.305,8190.87125,8909.31,8190.87125
11/27/17,9573.9675,8851.305,9682.10125,8834.3875
11/28/17,9713.09625,9573.9675,9743.12375,9382.13125
11/29/17,10295.6225,9713.09625,10358.30625,9690.33375
11/30/17,10542.6625,10295.6225,11377.33375,9290.29625
12/1/17,9706.10375,10542.6625,10681.85125,9021.84874
12/2/17,10923.20125,9706.10375,11082.27,9421.45624
12/3/17,10973.54375,10923.20125,11156.145,10705.12999
12/4/17,11382.20875,10973.54375,11831.5125,10495.5625
12/5/17,11597.23125,11382.20875,11662.84375,10875.71375
12/6/17,12230.365,11597.23125,12273.54,11473.50875
12/7/17,13734.52,12230.365,14097.04,12152.1075
12/8/17,16403.42125,13734.52,17153.94125,13731.82
12/9/17,15732.1,16403.42125,16590.21375,13963.52875
12/10/17,13152.52875,15732.1,15859.42375,13152.52875
12/11/17,16299.2975,13152.52875,16587.8425,13152.52875
12/12/17,16374.8975,16299.2975,17382.63874,16031.4475
12/13/17,16678.28749,16374.8975,17615.4725,16259.2775
12/14/17,16246.13875,16678.28749,17335.73125,15799.8675
12/15/17,17221.65125,16246.13875,17583.2,16152.01375
12/16/17,17436.5975,17221.65125,17872.555,16999.70375
12/17/17,19166.97874,17436.5975,19521.7825,17436.5975
12/18/17,18640.2625,19166.97874,19783.20625,18094.19374
12/19/17,18984.7675,18640.2625,19227.0825,18329.145
12/20/17,16862.57125,18984.7675,18984.7675,15577.7425
12/21/17,16925.0175,16862.57125,17822.56625,15683.86125
12/22/17,14182.46499,16925.0175,17301.21125,13077.93666
12/23/17,14694.5825,14182.46499,14976.25625,10834.94375
12/24/17,14103.21875,14694.5825,15704.34625,13483.4575
12/25/17,13387.34875,14103.21875,14489.48375,12508.425
12/26/17,14652.3675,13387.34875,14670.675,13196.82625
12/27/17,15846.07375,14652.3675,16079.32375,14553.87375
12/28/17,14362.40375,15846.07375,16476.18,13935.615
12/29/17,14867.5725,14362.40375,14997.83375,13498.77875
12/30/17,13643.695,14867.5725,15076.0625,13406.67125
12/31/17,13062.145,13643.695,13826.04125,12182.52375
1/1/18,13439.4175,13062.145,14213.44125,12587.60375
1/2/18,13337.62125,13439.4175,13892.2425,12859.8025
1/3/18,14881.545,13337.62125,15216.75625,12955.965
1/4/18,15104.45,14881.545,15394.98625,14588.595
1/5/18,14953.8525,15104.45,15194.40625,14225.16625
1/6/18,16576.69625,14953.8525,17118.35625,14816.50875
1/7/18,16735.10625,16576.69625,17211.92375,16254.94875
1/8/18,15632.41125,16735.10625,16861.20875,15546.415
1/9/18,15242.93625,15632.41125,15944.5225,13957.9125
1/10/18,14122.825,15242.93625,15360.1325,13968.24375
1/11/18,13269.5975,14122.825,14942.61125,13161.5775
1/12/18,13633.36375,13269.5975,14198.5325,12845.7125
1/13/18,14165.90625,13633.36375,14262.0075,13363.81
1/14/18,14217.3625,14165.90625,14536.54,14013.9475
1/15/18,13519.92625,14217.3625,14245.52,13051.59375
1/16/18,12915.11625,13519.92625,14307.53375,12762.9975
1/17/18,10870.16875,12915.11625,13211.24625,10063.1175
1/18/18,11340.65,10870.16875,11764.13625,9199.5925
1/19/18,11137.36875,11340.65,12045.095,10663.945
1/20/18,11742.94125,11137.36875,11955.4425,11022.02875
1/21/18,12486.06625,11742.94125,13007.25125,11596.715
1/22/18,11508.62,12486.06625,12486.06625,11096.0525
1/23/18,10872.9025,11508.62,11868.715,10050.7925
1/24/18,10830.9275,10872.9025,11358.33625,9972.2875
1/25/18,11629.375,10830.9275,11710.9975,10497.15375
1/26/18,11524.345,11629.375,11629.375,10889.045
1/27/18,11005.615,11524.345,11540.4075,10321.04125
1/28/18,11452.23,11005.615,11574.36125,10855.46
1/29/18,11412.79375,11452.23,11942.255,11303.365
1/30/18,10917.15125,11412.79375,11480.56375,10805.81625
1/31/18,9914.4725,10917.15125,11063.8,9627.88875
2/1/18,9970.30875,9914.4725,10334.41875,9688.28
2/2/18,8715.59499,9970.30875,10169.8225,8563.9275
2/3/18,8285.50124,8715.59499,9095.79999,7695.10375
2/4/18,9192.045,8285.50124,9471.45624,8192.62999
2/5/18,8136.39,9192.045,9363.41124,7859.5125
2/6/18,6332.37,8136.39,8346.90625,6197.98
2/7/18,7270.5075,6332.37,7957.3425,5947.39625
2/8/18,7987.28125,7270.5075,8582.92625,7207.97125
2/9/18,8086.7725,7987.28125,8621.275,7808.22
2/10/18,8930.13875,8086.7725,9005.03375,7754.67
2/11/18,8045.44,8930.13875,9070.63875,8030.6725
2/12/18,8478.92499,8045.44,8566.15875,7845.12625
2/13/18,8766.8525,8478.92499,8977.0775,8362.84125
2/14/18,8693.2525,8766.8525,8772.87999,8370.48375
2/15/18,9659.2875,8693.2525,9722.5475,8693.2525
2/16/18,10110.83875,9659.2875,10293.44,9496.01874
2/17/18,10474.77125,10110.83875,10496.205,9718.59375
2/18/18,10855.9375,10474.77125,11279.17875,10472.71625
2/19/18,10537.00625,10855.9375,10963.68625,10156.38125
2/20/18,11416.03875,10537.00625,11497.405,10405.97625
2/21/18,10928.02,11416.03875,11767.5775,10871.53125
2/22/18,10727.9525,10928.02,11180.56125,10244.32125
2/23/18,9809.72125,10727.9525,10913.64875,9592.95999
2/24/18,10412.36875,9809.72125,10454.48,9705.1625
2/25/18,9585.285,10412.36875,10509.625,9381.17125
2/26/18,9627.71625,9585.285,9858.15749,9304.6825
2/27/18,10272.9025,9627.71625,10443.27625,9386.48625
2/28/18,10903.01875,10272.9025,10953.17375,10226.84874
3/1/18,10352.04625,10903.01875,11044.16125,10222.435
3/2/18,11100.2925,10352.04625,11165.6575,10329.06
3/3/18,11305.1225,11100.2925,11351.24,10784.22125
3/4/18,11171.8175,11305.1225,11498.415,11127.895
3/5/18,11558.475,11171.8175,11574.94125,11067.785
3/6/18,11246.7475,11558.475,11660.2425,11182.55125
3/7/18,10735.88625,11246.7475,11323.345,10584.95875
3/8/18,9552.75875,10735.88625,10810.4775,9468.44625
3/9/18,8980.19249,9552.75875,10101.28125,8897.02249
3/10/18,9251.2925,8980.19249,9413.14625,8370.79625
3/11/18,8680.6075,9251.2925,9505.25625,8474.54
3/12/18,9433.47374,8680.6075,9730.08124,8588.22875
3/13/18,9047.5125,9433.47374,9885.2225,8778.20624
3/14/18,9260.70875,9047.5125,9474.6775,8860.875
3/15/18,7895.98875,9260.70875,9260.70875,7760.53125
3/16/18,8039.6025,7895.98875,8413.11125,7676.51875
3/17/18,8206.555,8039.6025,8599.54,8035.64
3/18/18,7667.99,8206.555,8342.135,7559.26375
3/19/18,8189.49125,7667.99,8434.9275,7335.5725
3/20/18,8597.3375,8189.49125,8702.465,8130.24
3/21/18,9028.2975,8597.3375,9050.51625,8324.26125
3/22/18,9023.7175,9028.2975,9159.90125,8765.57
3/23/18,8411.6525,9023.7175,9045.44249,8347.285
